,usuario,texto;;;
2Âº Fundão eleitoral e partid INTEIRAMENTE destinado ao combate do corona.;;;
"3Âº Cortar benefícios e auxílios de Dep, sen, secretários, Ministros, presidente...""";;;
31904,@RodrigoMaia,@RodrigoMaia Pauta aí a grana do Fundão para combater o Coronavírus tem coragem é nhonho ?;;;
"31939,@RodrigoMaia,""@RodrigoMaia A cada dia parado, maior será a recessao. Mais desemprego, mais violência, mais pobreza. O governo é tem como arcar com tudo. As consequências das decisões que vcs estão tomando hoje, vai matar mais gente que o Corona mataria.""";;;
31941,@RodrigoMaia,@davialcolumbre Cabe ao congresso Tomar medidas q tragam aporte financeiro p o combate ao Coronavírus. Pelo jeito vc sequer tem tomado medidas para isso. Mas picuinha polílica vcs e o @RodrigoMaia É so o q fazem.  #Vergonha;;;
"31946,@RodrigoMaia,""@RodrigoMaia A economia tem que voltar a girar!! Volta as aulas!! Libera o comércio, banco, tabelionato, libera tudo. Temos que voktar a trabalhar!! Temos que enfrentar o estrago que o corona já fez. A cada dia parado o desemprego aumenta independente de estimulo do governo.""";;;
31955,@RodrigoMaia,@RodrigoMaia @rodrigomaia cria projeto pra taxar grandes fortunas de uma vez. Mesmo na crise do corona os ricos continuam lucrando.;;;
"31956,@RodrigoMaia,""@RodrigoMaia O muito mais letal que o corona são todos os polílicos com o mesmo caráter que você...";;;
"#PraCimaDelesPresidente""";;;
31984,@RodrigoMaia,@alyssonjp @RodrigoMaia Deus nos livre aí além do corona vamos ter todo nosso dinheiro saqueado ...;;;
"31986,@RodrigoMaia,""@RodrigoMaia Cancelamento de salários de deputados e senadores por 4 meses, Fundo eleitoral tbm para combate ao corona. Bora.""";;;
"32011,@RodrigoMaia,""@Josefer70649021 @RodrigoMaia É o que ele espera, qto pior, melhor....O que acham que foi fazer na China? O que combinam nessas reuniões com a esquerda? ";;;
"Ele é mais perigoso que o Coronavírus...""";;;
"32020,@RodrigoMaia,""@RodrigoMaia RODRIGO MAIA! Você é o corona-vírus do País, nós brasileiros queremos vc  longe da gente, você contagia a nação, é o pior dos piores, NOJO!""";;;
32023,@RodrigoMaia,#BolsonaroGenocida #ImpeachmentdoBolsonaroURGENTE  O IMPEACHIMENT DO BOLSONARO PRECISA SER IMEDIATAMENTE. POR FAVOR FAAÇAM ALGUMA COISA. CASOS D CORONA NEM ESTÃO SENDO REGISTRADOS @RodrigoMaia @JanainaDoBrasil   #ForaBolsonaro https://t.co/BfiDx46zcX;;;
32031,@RodrigoMaia,@RodrigoMaia é vi nada sobre usar o dinheiro do congresso para as pessoas mais necessitadas. Dá pra usar o fundo eleitoral e metade dos 11 bi que vcs gastam e usar contra Coronavírus;;;
"32097,@RodrigoMaia,""@RodrigoMaia Vejam as estatísticas de faixa etária de mortos pelo Coronavírus: ";;;
;;;
Idosos;;;
Pessoas com doenças crônicas;;;
Histórico de doenças graves;;;
;;;
Pessoas saudáveis quase nulo!;;;
"Pq a quarentena é é só para essas pessoas, e o país continua produzindo?""";;;
"32125,@RodrigoMaia,""@Wesleysx32 @gilmarmendes Ele estar atrás do golpe!.. pq é mandou qdo era PT de Dilma e temer!?  Ele é corrupto e ladrão... @RodrigoMaia @davialcolumbre ";;;
"Faça isso Sapão que com Corona ou sem q vamos pra rua @jairbolsonaro @ogirodenoticias @VlogdoLisboa""";;;
"32128,@RodrigoMaia,""CORONAVÍRUS é a nova ARMA dos SABOTADORES DO GOVERNO, @GloboNews @folha @abril @RevistaISTOE @ptbrasil @psol50. @davialcolumbre @RodrigoMaia @STF_oficial @gilmarmendes para tentar desconstruir e derrubar @BOLSONARO. @FFAABrasil CONTINUA INERTE";" IDIOTAS, SERÃ SEU PRÓPRIO FIM!!!""";;
32131,@RodrigoMaia,@RodrigoMaia @WanmingYang Silenciar sobre a culpa do governo chinês sobre o Coronavírus é dar liberdade pra que o erro se repita. Silêncio e omissão são crimes nesta hora. https://t.co/NqizojmdPr;;;
"32138,@RodrigoMaia,""@RodrigoMaia O maior problema do Brasil, é você e seus pares . Porque é  se pronuncia sobre a proposta de destinar o fundão da vergonha  chamado de fundo eleitoral, para a saúde. O congresso  Nacional é  mais nocivo que  Coronavírus.""";;;
"32155,@RodrigoMaia,""@Buzeto771 @ElianeFavaretto @RodrigoMaia @davialcolumbre @STF_oficial @RedeGlobo PIOR QUE O CORONA";;;
;;;
"https://t.co/1qEG6MrsRE""";;;
32164,@RodrigoMaia,@RodrigoMaia Transfere o fundo eleitoral para o combate ao Coronavírus.;;;
"32165,@RodrigoMaia,""@RodrigoMaia use 50% do seu pomposo salário doando ao Tesouro Nacional para destinar a saúde. Doe o seu Plano de Saúde a 4 pessoas mais carentes com Corona que é podem ou é serão internados no Albert Einstein ou no SÃ­rio Libanês. Enfim, faça algo de útil. https://t.co/eOtPuOIKJV""";;;
32191,@RodrigoMaia,@camaradeputados @RodrigoMaia E entrar na justiça para que a china pague os prejuízos do Brasil por causa do Coronavírus ou covid19;;;
"32192,@RodrigoMaia,""@RodrigoMaia Sugestão: redução do salário do polílico"; extinção da aposentadoria do polílico inativo; já que é quer eleição esse ano, liberação do valor do fundo partidário para medidas contra o corona;" imposto sobre grandes fortunas!"""
"32212,@RodrigoMaia,""@RodrigoMaia é  seria o caso de destino o Fundão eleitoral pra o combate do corona? Socorrer a saúde e os brasileiros autônomos  que estão em casa, é  melhor que encher o cofre de partidos, fazer santinhos que ninguém liga e joga fora.""";;;
"32221,@RodrigoMaia,""Tá aí, @RodrigoMaia se vc aprovar o uso do fundo eleitoral integral pra combater o Coronavírus, começa a ganhar o respeito da população.";;;
"https://t.co/PBaEveTEfu""";;;
32228,@RodrigoMaia,@RodrigoMaia qd vc vai paltar algo p unificar as eleicoes e p destibar a verba do fundao p o combate a corona? Povo se lascando e vcs a&gt; na vida boa e c grana p gastar em eleicoes! Diminuam seus privilégios! Saiam do olimpo e venham as ruas! #fundopartidarioparacombaterCovid19;;
"32273,@RodrigoMaia,""@RodrigoMaia Já enviou emenda propondo a liberação imediata do Fundão para ajudar no combate ao Coronavírus? ";;;
é! ;;;
"Então fica na sua quieto.""";;;
"32274,@RodrigoMaia,""@RodrigoMaia Fundão eleitoral!! Quando vai para saúde??? Corte de privilégios e metade ou mais do salário de parlamentares, quando vai ser repassando ao combate do Coronavírus???""";;;
"32297,@RodrigoMaia,""@RodrigoMaia Usem o dinheiro do Fundão eleitoral, quero ver o compromisso de vocês com a saúde e o combate ao Coronavírus""";;;
32302,@RodrigoMaia,@RodrigoMaia Vamos repatriar 1/3 do dinheiro do Fundão eleitoral para combater o Coronavírus polílicos é precisão desse dinheiro o povo sim;;;
"32320,@RodrigoMaia,""@RodrigoMaia Então chegou a hora de provar seu valor, libere o fundo partidário para que o governo possa utilizar no combate ao coronavírus, mostre que realmente esta a favor do Brasil. Cada um que faça sua campanha com seus recursos e seus salários. Estamos esperando""";;;
"32322,@RodrigoMaia,""Comprar testes, respiradores, redução de impostos, em especial para equipamento relacionados ao corona, redução de salários de polílicos, redução drástica de regulamentações empresariais e profissionais enquadrar + atividades no MEI @jairbolsonaro @RodrigoMaia @davialcolumbre""";;;
32324,@RodrigoMaia,@RodrigoMaia Proponha para que o fundo partidário vá para o atendimento dos afetados pelo corona e aproveite para que a prisão em segunda instância seja definitivamente implementada.;;;
"32327,@RodrigoMaia,""@RodrigoMaia E essa pouca vergonha do Fundão Partidário, vai usar no combate aos problemas causados pela pandemia do Coronavírus?""";;;
32331,@RodrigoMaia,@RodrigoMaia uma medida FUNDAMENTAL no combate ao corona é destinar a verba do fundão ao combate!!!;;;
"32335,@RodrigoMaia,""@RodrigoMaia Se todo mundo está apertando os salários porq vcs é tira as mordomias de vocês e deixa para acabar com o Coronavírus ? Dá Pouco do seu salário de miséria, a propósito eu nunca vi greve de polílico, por será ?""";;;
32354,@RodrigoMaia,@RodrigoMaia Estamos esperando de vocês a redução de salário e a destinação do fundão ao combate do Coronavírus! Vamos ver se é é só mais um discurso politiqueiro. Estamos de olho!!!;;;
32362,@RodrigoMaia,@ViniciusPoit Siga cobrando a destinação do Fundão para o combate ao coronavírus. @RodrigoMaia o Brasil tem pressa pessoas estão morrendo.;;;
"32369,@RodrigoMaia,""@RodrigoMaia Queremos prisão em segunda estância.";;;
Queremos o fundo eleitoral para o Coronavírus.;;;
Queremos vc fora do congresso.;;;
"Vc é um câncer  para a sociedade.""";;;
"32370,@RodrigoMaia,""@RodrigoMaia Que tal acabar  com tanto auxílio de deputados e senadores  ,reduzir salário de deputados e senadores e investir em saúde ,na guerra contra o corona e usar imediatamente o dinheiro desse fundo eleitoral vergonhoso ?""";;;
32371,@RodrigoMaia,@RodrigoMaia Isso inclui todo dinheiro que alguns politicos recebem de caixa 2? Pq se incluir seremos o país mais dedicado a combater o corona;;;
"32390,@RodrigoMaia,""@RodrigoMaia Ow fdp, libera o dinheiro do fundo eleitoral para as ações contra o Coronavírus seu arrombado. A hora que essa praga chegar nas favelas você vai ver a merda q vai dar.""";;;
"32391,@RodrigoMaia,""@RodrigoMaia Tá com Medo que sua Família https://t.co/H0tPA3hdpE o coronavírus, viu que dinheiro é salva ninguém, o vírus mata é escolhe rico nem proble e os que estão morrendo são os de cima""";;;
"32394,@RodrigoMaia,""@RodrigoMaia Nao parece que caiu a ficha ele deve está com medo de que o Pai, a Mãe dele os filhos dele Moram Morram ele viu as mardas que todos ele fizeram o corona esta vindo de cima para Baixo""";;;
"32404,@RodrigoMaia,""@RodrigoMaia Que tal comecar com ";;;
1. cancelamento das eleições deste ano;;;
2.Direcionamento dos 3 bi (1 do fundo eleitoral e 2 do fundo partidario) para custeio das despes a contra o coronavírus ;;;
"3 assumir o papel de presidente da casa e votar projetos para crescimento da economia""";;;
32411,@RodrigoMaia,@RodrigoMaia Diminuirá os salários de vocês? E junto a isso as dezenas de privilégios? Revertendo para a prevenção e tratamento do corona?;;;
"32412,@RodrigoMaia,""@BinhaRio2019 @RodrigoMaia e @davialcolumbre Pois é Maia e Alcolumbre a sociedade está  de olho cortem seus salários,  destinem a verba do Fundão eleitoral para o combate ao coronavírus,  vamos nos lembrar disso mas eleições!""";;;
32416,@RodrigoMaia,@majorolimpio Pois é @davialcolumbre E @RodrigoMaia Se é destimarem a verba do FUNDÃO da Vergonha para o combate ao Coronavírus nem VOCÊS nem seus aliados serão eleitos!;;;
32417,@RodrigoMaia,@RodrigoMaia Se estivermos com sorte todos esses velhos da polílica vão pegar corona. aí deixaria de ser uma pandemia e viraria uma salvação para o Brasil.;;;
32419,@RodrigoMaia,@RodrigoMaia Pq é disponibilizar o Fundão eleitoral npara combater o Coronavírus?;;;
32422,@RodrigoMaia,@RodrigoMaia Libera o fundão para combater o Coronavírus.;;;
32427,@RodrigoMaia,@RodrigoMaia @Miltonneves @joseserra_ @davialcolumbre Vamos direcionar o dinheiro do Fundão todo as ações ao combate do Coronavírus... Já q para eleição este dinheiro e desnecessário.;;;
"32429,@RodrigoMaia,""@RodrigoMaia @monicabergamo Seu rato coloque o dinheiro do fundão, que vcs tava brigando semana passada para comprar equipamentos para conbater o corona, monte de ladrões, canailhas""";;;
"32430,@RodrigoMaia,""@RodrigoMaia @RodrigoMaia vc tem q começar tratando da infecção do Brasil, além do corona temos um problema maior q tão começar tomando um remédio amargo mas essencial, Impeachment. é temos presidente.""";;;
"32431,@RodrigoMaia,""@RodrigoMaia @RodrigoMaia vc tem q começar tratando da infecção do Brasil, além do corona temos um problema maior q tão começar tomando um remédio amargo mas essencial, Impeachment. é temos presidente.""";;;
"32435,@RodrigoMaia,""@igormendonca42 @marcello1412197 @Ddefendpolitic @wendellboas @RodrigoMaia Releia o que vc mesmo escreveu. Pra vc, dizimar uma semana de corona é pouco?""";;;
"32439,@RodrigoMaia,""@RodrigoMaia Libera o FUNDÃO pra combater os efeitos do Corona na economia. Faz algo de verdade pelo nosso povo, faz o certo, o justo e o honesto q ganharás o respeito do povo. Trabalhe em conjunto com o Pres. @jairbolsonaro q está em uma grande luta!";;;
#PraCimaDelesPresidente ;;;
"#VirusChinesSim""";;;
32442,@RodrigoMaia,@RodrigoMaia Vai por em votação a liberação do Fundão eleitoral para o combate ao Coronavírus ou vai ficar só cobrando do executivo?;;;
"32457,@RodrigoMaia,""@RodrigoMaia Tenho uma proposta que garante que 70% do salário dos deputados, bem como o fundo eleitoral, seja utilzado para combater o Coronavírus e investir em toda.a infraestrutura necessária para o País voltar a crescer após essa crise.";;;
 ;;;
"Me ajuda nessa proposta""";;;
"32465,@RodrigoMaia,""@RodrigoMaia Se veio de Maia é merda. Nem precisa analisar.";;;
"Ademais, daqui a 15 dias a gente pode relaxar a quarentena, porque no Brasil Corona é VIRUS DE RICO, pois pobre é viaja pra Frankfurt, Las Vegas, sede da Huawei, pra se contaminar.""";;;
"32466,@RodrigoMaia,""@RodrigoMaia Tá na hora do congresso usar o fundão para crise do Coronavírus e reduzir os enormes salários de vocês.";;;
" Para o bem da população!!! Top?""";;;
"32468,@RodrigoMaia,""@RodrigoMaia Pior que o Coronavírus, é o Corona congresso, estão acabando com o Brasil!""";;;
"32471,@RodrigoMaia,""@RodrigoMaia QUEREMOS QUE O DINHEIRO DO FUNDÃO - QUE POR SINAL É NOSSO, POIS É DINHEIRO DE IMPOSTOS - SEJA USADO NO COMBATE AO CORONAVÍRUS. FORA ISSO, QQR OUTRA SOLUAÇÃO, É CANALHICE SUA, SEU IMUNDO""";;;
"32486,@RodrigoMaia,""@RodrigoMaia Mas a própria china é já resolveu o próprio problema que ela criou???";;;
;;;
"Agora todo o eixo de mas administrações polílica s que já duram anos, vai ser tudo por conta da Corona?""";;;
"32495,@RodrigoMaia,""@RenovaMidia O @RodrigoMaia mete a bunda gorda em tudo, só é faz o que ele é muito bem pago por nós pra fazer, legílimo engenheiro de obras prontas, oportunista!!  #PacoteAnticrime sentou em cima, uma vergonha!! Teste do corona se negou a fazer.";;;
"#PraCimaDelesPresidente""";;;
"32501,@RodrigoMaia,""@camaradeputados @RodrigoMaia Eu defendo mesmo que é o fundão seja transferido para o combate ao coronavírus...";;;
;;;
"Quer ser candidato, pague do próprio bolso! Faça vaquinha HONESTA E TRANSPARENTE entre amigos e parentes...""";;;
"32503,@RodrigoMaia,""@RodrigoMaia Tira um % do salário dos deputados p o Corona, abra mão do fundão eleitoral e ferre-se depois, já q passou 2019 só """"ferrando"""" com a gente.""";;;
"32520,@RodrigoMaia,""@RodrigoMaia Crise do corona é aí dentro, crise criada pelo parlamento pra atrapalhar o governo seu cafajeste!!""";;;
"32539,@RodrigoMaia,""@RodrigoMaia Vai dizer que é dá para usar o Fundo Eleitoral e o Fundo Partidário para enfrentamento do Coronavírus?";;;
"Só a população tanque se sacrificar?""";;;
32588,@RodrigoMaia,@coronel_edilson @RodrigoMaia Ué pensei que o Corona fosse só uma gripinha que vcs espalharam na manifestação do dia 15;;;
"32591,@RodrigoMaia,""@RodrigoMaia Que tal destinar os recursos do fundo eleitoral e partidário, para tal fim? Bem como o combate direto ao Coronavírus,  ou a compra e distribuição de ventiladores pulmonares.""";;;
32592,@RodrigoMaia,@Luiza80674737 @RodrigoMaia O povo tá pensando que esse dinheiro para micro e pequenas empresas é presente de graça. Né é. É impréstimos para pagar depois do Corona. Tomar cuidado para é ficar 20 anos individados com o banco;;;
32593,@RodrigoMaia,@RodrigoMaia Destine o Fundão para aplicar na saúde e combater o corona;;;
32594,@RodrigoMaia,@RodrigoMaia Fundo partidário para combate ao corona ou bolsa para informais????;;;
"32597,@RodrigoMaia,""@RodrigoMaia Se o Fundão é for usado no combate ao corona, vc é passará de um hipócrita  oportunista. Quer falir o orçamento garantindo o seu. Usará isso contra o presidente depois. Vc é é de confiança. É cobra""";;;
"32605,@RodrigoMaia,""@camaradeputados @RodrigoMaia REDUAÇÃO DE 50% DOS VENCIMENTOS DOS DEPUTADOS E SENADORES E DAS VERBAS DE GABINETE, JÁ QUE é HÃ EXPEDIENTE, E HÃ NECESSIDADE DE RECURSOS PARA O COMBATE AO SURTO DO CORONAVÍRUS...""";;;
32618,@RodrigoMaia,@Eilema71031965 @bakuninfelpudo @RodrigoMaia Primeiro a gente tira o troção de merda que vc elegeu e que infectou o Brasil com o Coronavírus com a manifestação do dia 15.;;;
32627,@RodrigoMaia,@RodrigoMaia Garanta q o fundo partidário va para  o combate ao corona.;;;
"32628,@RodrigoMaia,""@RodrigoMaia @RodrigoMaia Cancelem as eleições deste ano, usem os fundo partidária para ajudar no combate ao Coronavírus. Este ano é teremos possibilidade nenhuma de campanha ou de pessoas saírem para votar. Sejam racionais.""";;;
