,usuario,texto;;
"12396,@g1,""@Muiluiko @pablopcosta @g1 Sistema de saúde sucateado por 20 anos, mas a culpa é dele sim amiguinho. ";;
"Ele pode ser imbecil, falar merda, o que for, mas a culpa do colapso na saúde é de 20 anos sucateando o SUS. Pega os estádios e usa contra o corona agora.""";;
"12405,@g1,""@Jobslucasviana @CartmanErick119 @MSMotaSilva @g1 Mostre a prova de que o biroliro n ta com corona, de que nos caixões tem pedra e de todas as babaquices que vcs confiam...";;
"Hipócritas, só está certo e é real o que convém a vocês.""";;
12406,@g1,@g1 @ValdoCruz Segunda fase do plano: Sai corona entra depoimento do Moro. Que comecem as apostas!;;
"12412,@g1,""@g1 Uai a Globo deve tá doente, postando notícia boa, vai chover, deixa eu sair antes que eu pegue o corona aqui, fui""";;
"12414,@g1,""@90seriegold @g1 Ainda sim , alguém morreu por coronavírus , só erraram a pessoa""";;
"12415,@g1,""@glayssondaniel1 @g1 Kkkkk abrindo mão do próprio negócio, amigo todo dia morre gente de coronavírus ou não parabéns a atitude deles lembrando que o país deles tem alto índice de mortes por conta de fome e aids e mesmo assim eles sapateiam no caixão.";;
"Obs: tradição deles.""";;
12428,@g1,@jerffleson @g1 @ValdoCruz Vitória é bem difícil... E de morte o Capetão Corona entende ğŸ‘‰ğŸ‘‰;;
"12435,@g1,""@Paulo83425915 @g1 Deus é bom e misericordioso, deixou o corona matar centenas de milhares de pessoas sem mover um dedo. Se isso não é bondade, eu sinceramente não sei o que é.""";;
"12437,@g1,""@g1 @gurovitz Ou menor, né? Dengue tá matando pra kct e diversos obtos estão sendo dados como """"suspeita a coronavírus"""".""";;
"12442,@g1,""@g1 Influenciadora que só mostra consumo desenfreado e luxo inatingível tem que desaparecer mesmo.";;
"Pode levar efeito corona, pode levar todas e todos.""";;
"12443,@g1,""@g1 PQ VCS AINDA USA O TERMO """"NOVO"""" se o coronavírus não é mais novo ğŸ˜…""";;
"12450,@g1,""@Muiluiko @thrguimaraes @lkznunes @diogenesosilva @pablopcosta @g1 Tu já parou p pensar q quem está indo trabalhar, quem está em manifestação n está pegando corona, porém quem está em casa tá morrendo do vírus ğŸ¤” https://t.co/BILIxzvo0x""";;
12454,@g1,@g1 A ansia de enterrar logo qualquer suspeito de corona faz isso ai. Imagina quantos não aconteceram o mesmo?;;
12459,@g1,@lkznunes @Muiluiko @diogenesosilva @pablopcosta @g1 vai trabalhar então pega o Corona e morre na fila de um hospital desgraça ou fica em casa estudando p parar de ser uma anta;;
"12468,@g1,""@g1 A cura do coronavírus no """"Inc Prage"""" nesse momento estaria já a 60% se ela não adquirir o sistemas de paranoia ou coma já em 2 anos estará curada""";;
12469,@g1,@Lean_oliv @g1 Kkk quem vai curar o corona é a água benta da Universal fi;;
"12475,@g1,""@alast_r @Ryankevinbfr @g1 saia vc sozinho entao meu filhoo a quarentena por hora é obrigatoria, vai la e pega o corona &gt";sozinho&lt;, n vem meter os outros na sua burrice n, ai dps vc volta e me avisa como foi sua experiencia com o vírus via tabuleiro ouija
"tchau eternal improver""";;
12480,@g1,@g1 Problema que agora toda morte no Brasil eles colocam coronavírus;;
"12481,@g1,""@g1 Quantos caixões n foram abertos e qtas vítimas pode ter ido. E essa senhora foi pra estatísticas do corona, pode ter certeza disso. Graças a Deus! Teve sorte! E fiquem em casa. Nem e pelo vírus, mas pela corrupção . Passem longe de hospitais a sua vida está sendo negociada""";;
12487,@g1,@g1 @RedeGlobo Qual a relação do tipo sanguíneo o+ e de hepatite b curada com o coronavírus? Abraço;;
"12489,@g1,""@g1 Corona, faça o que for preciso ğŸ™ğŸ¼""";;
12517,@g1,@RobsonDaSilvaN7 @g1 E o coronavírus;;
12527,@g1,@g1 Viva a ciência ğŸ‘ğŸ‘ğŸ‘ğŸ‘ğŸ‘ pau nesse Corona ğŸ’ª;;
"12528,@g1,""@XaropoComunista @luiz_fritsch @MatheusTiago33 @g1 Não sei pq gado entende o pastor. Deve ser um negócio biológico, né? Mas esqueci que vocês também não sabem de biologia, já que são pró vida e não ligam pras mortes de corona. Gado inútil e hipócrita.""";;
12529,@g1,@g1 Um grande passo no combate ao corona. AMÉM;;
"12536,@g1,""@g1 O uso do própolis é apenas para melhorar a imunidade. Sabemos que isso não impede de pegar o Corona, porém, se pegarmos, é bom estar com a imunidade boa.";;
"Que Deus conserve a todos.""";;
"12559,@g1,""@CartmanErick119 @RaffaelloFazzi @g1 Se eu fosse vcs se preocupem oq está por vir por aí­,  fechado e as coisa vai engrossar, se não perde impeachment agora , até um ministro congresso vai subir p rezar ..nós aq em baixo vai PaGa um conta q não e nossağŸ˜“..ğŸ‘‡eu avisei sobre Corona nã ouvir ğŸ˜“ https://t.co/pNpyKd5E3E""";;
"12589,@g1,""@lulaburro13 @limaodrs @VinnyPetronetto @g1 Isso aí­, o jovem sai pra trabalhar, o idoso fica em casa, o jovem pega corona e passa pro idoso, o velho morre por não ter a saúde do jovem aí­ vc enfia o cadáver do seu ente querido no cu né verme bolsominion""";;
12596,@g1,@g1 Qual era idade do presunto? Vocês viram que os casos de morte por pneumonia dimunuiram e subiu os de corona. Mistérios....;;
12617,@g1,@g1 O corona deveria ser seletivo. Tnc;;
12639,@g1,@moneyewhisky @coronavirusnobr @LucasHortale @g1 maconha mata corona? eh meme? kkkkk;;
12696,@g1,@g1 Tem certeza que coronavírus?;;
12701,@g1,@MemoHumor @g1 @gurovitz @fitzca @ramiro_elton @roxmo Existem estudos que mostram que o Corona tem um nível debilitador que pode acelerar a morte de pessoas que teriam risco de outras doenças https://t.co/gSfoLVVJR1;;
"12705,@g1,""@celuppii @g1 Verifique o numero de mortes no mesmo mês do ano passado e verá que esse ano está menor.";;
;;
Ps;;
"O corona existe, mas usar isso para fins politicos e terrorismo psicolotico é canalhice.""";;
"12707,@g1,""@cachorrofimose @g1 Da sua ignorância sim.. basta verificar os numeros de mortes desse mesmo mês no ano passado e verá que o fluxo é o mesmo... aliís, esse ano está menor.";;
;;
"Ps. O corona existe, mas utilizar ele para fins políticos e terrorismo psicológico é canalhice.""";;
12709,@g1,@g1 Já não bastava o corona agr me vem a corona;;
"12711,@g1,""@g1 @gurovitz Daquia pouco o @minsaude declara que """"zero"""" pessoas morreram de covid-19, ninguém mais vai fazer exame do Corona, aí­ zera os dados.""";;
"12714,@g1,""@MarkinhosXN @g1 Igual a terra redonda, vacinas e o coronavírus. Tudo fake!""";;
"12757,@g1,""@g1 Intervenção? Onde? Só fala o Bolso,e enquanto fala o.povo morre. Isso é golpe para o povo morrer, só pode,tanta asneira assim... não tem outra,e dá-lhe Corona.""";;
12762,@g1,@SergioMorai @g1 bolsonaro matou o corona kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;;
"12763,@g1,""@g1 Nosso sol é mais forte. Bolsonaro já matou o corona 4 vezes, aí­ a globo vai lá e ressuscita.""";;
12776,@g1,@g1 Foi o Corona?;;
12780,@g1,@g1 Nos comentários vemos a torcida do Corona F.C.;;
12792,@g1,@Leo891022 @g1 O sistema de saúde do Brasil sempre foi horrível e o coronavírus está piorando a situação. Na minha cidade não há mais nem leitos pra partos.;;
"12795,@g1,""@28Felpinho @g1 Esqueceu da letalidade do corona, é extremamente menor. Não há comprovação do nexo entre quarentena e achatamento de curva. Isso é modelo teorico nunca foi comprovado.""";;
"12796,@g1,""@andrebattalhini @g1 (+) Já o do COVID-19 é de 2.8";;
;;
"4. O Covid-19 Interna cerca de 15% a mais do que o coronavírus, causando um colapso no sistema de saúde, não só matando pessoas por covid mas por inúmeras outras coisas""";;
"12798,@g1,""@andrebattalhini @g1 1.H1N1 não é um tipo de coronavírus, ele é da família de INFLUENZA";;
2. A SARS-COV-2 é um novo vírus, ou seja, NINGUÉM tinha um tipo de imunidade, e antes de 2009 já tiveram surtos de H1N1, como em em 1958 na China e a Pandemia de 1918;;
"3. O contágio do h1n1 era de 0.8 pessoas(+)""";;
12808,@g1,@fabioramossanta @g1 Ele s estão falando de CORONA vc quer q esteja escrito quantas pessoas morrem de câncer tipo?????;;
12812,@g1,@g1 Vamo sofrer viu frio combinado com corona se preparem;;
"12829,@g1,""@serrao_rita @GeorgePires @g1 coronavírus não provoca infecção urinária, o q ele faz é debilitar o sistema imune, o q deixa o corpo suscetível a infecções.""";;
12848,@g1,@g1 Será que foi corona ou arrancarao o direito dos filhos?;;
12853,@g1,@g1 Vai rezar paras vítimas do corona véi.;;
"12855,@g1,""@g1 Aquele logo da cerveja Corona não pode ser coincidência...";;
"Enquanto não houver punição contra aglomeração sera assim!""";;
12858,@g1,@g1 Será que foi corona mesmo?;;
12873,@g1,@g1 É com muito pesar que a GloboLixo não anunciou a morte do ator por coronavírus! A causa foi outra...;;
12919,@g1,@g1 @RedeGlobo O GOLPE DO MORO NÃO DEU CERTO NÉ AGIRA VALTARAM PRO CORONAVÍRUS https://t.co/FHyzxrcelR;;
12955,@g1,@g1 Não achei o corona na reportagem!!!;;
12959,@g1,@igorgomesfreit2 @g1 Agora já pode chupar o cu do Bolsonaro e pegar corona em paz;;
"12961,@g1,""@g1 vocês que votaram e ainda defendem o Bolsonaro, quero que vocês vão pra puta que pariu e que todos vocês morram de corona. Lula na cadeia!""";;
"12971,@g1,""@g1 Detalhe, o menino estava na casa do tio detendo solto por causa do coronavírus... provalemente foram cobrar o tio do menino.. lamentável";;
"Desinformação a gente vê por aqui. plim plim""";;
12976,@g1,@g1 Tudo é coronavírus agora!ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ’¦ğŸ’¦ğŸ’¦ğŸ’¦ğŸ’¦;;
12992,@g1,@KenwayCormac @coronavirusnobr @g1 Como tu sabe se ele não está com o corona invisível alÃ­?;;
"12993,@g1,""@g1 kkkkkkkkkkkk ";;
;;
o corona vê a grade e pensa... ;;
;;
"- """"Esse não,  esse ta dentro de casa.""""""";;
"12995,@g1,""@g1 @RedeGlobo Bom dia, tenho trombofilia hereditária faço parte do grupo de risco do coronavírus?""";;
"12996,@g1,""@g1 Ele terá corona se morrer.";;
"Globo lixo.""";;
"13002,@g1,""@g1 Própolis faz muito bem q saúde, tanto pra infecção como ajuda na inflação da garganta. Eu mesmo uso antes mesmo do coronavírus e sempre passa minha inflamação na garganta. Não pode combater mas mal tbm n faz!""";;
"13008,@g1,""@g1 Anti democratico é  ter uma emissora caloteira, que deve milhões ao governo , na qual poderia ser usada para o combate ao corona. E essa mesma extrema impresa trabalha dia e noite para derrubar o presidente, para voltar o toma lá da cá.  Globo lixo""";;
13011,@g1,@g1 @RedeGlobo O uso de ivermectina com azitromicina ajuda no combate ao coronavírus;;
"13012,@g1,""@fibonacciprod @GeorgePires @g1 De que adianta, vao9 colocar de coronavírus,  até morte por acidente estão  colocando corona  vírus. https://t.co/xgUIlnTZSd""";;
"13017,@g1,""@g1 coronavírus, quer vê?""";;
"13039,@g1,""@g1 A #COVID19 é especialmente letal,quando se tem outra doença e ele a tinha. Quantos de vcs,tem alguma coisa, já diagnosticada? Pois é,se for Internado Agora,a chance de acontecer igual, é Enorme. O #Corona faz isso,leva a óbito,muito,por doenças pré existentes. #FicaEmCasa""";;
"13049,@g1,""@g1 Estamos perdendo as nossas referências intelectuais e jornalistas e musicais principalmente. ";;
Aldir Blanc era um excelente letrista e compositor também. ;;
Grande perda para a MPB.;;
"Foi diagnosticado tardiamente de covid-19 ou corona-vírus, a pneumonia tinha tomado seu pulmão!""";;
"13054,@g1,""@Marcio_Rosal @isacmariano @g1 @BlogdoNoblat Kkkkkkkkkkkkkkk infecção urinária que evoluiu pra pneumonia. Não foi o coronavírus, que é um virus que atinge o sistema respiratório, que causou a pneumonia não. A próxima vai ser """"ele tava hipertenso e evoluiu pra pneumonia""""""";;
13060,@g1,@g1 Fake.. falar que morreu por coronavírus.. Ridículo.;;
"13081,@g1,""@g1 O MA pagando quase 10 mil, e aí­ 3mil para bater de frente com o coronavírus.""";;
13084,@g1,@g1 Kkkkkkkkkk pelo menos nao esta falando de Corona;;
"13125,@g1,""@g1 Rede Coronavírus de Televisão.";;
"Quando não está falando do corona, está falando mau do governo, vai se lascar #GloboLixo https://t.co/HhOUvVwC4O""";;
13161,@g1,Dou RT em #ddj RT @FelipePadovani: todo dia recorde atras de recorde de mortos de.coronavírus. aí­ vc quer ver os dados de hj 03/05 e a home do @g1 neâ€¦ https://t.co/w6tBHYPxnK;;
"13269,@g1,""@g1 Tava na hora, o Brasil tem pressa, chega de perder tempo com palhaçada tipo exame de corona e outras coisa do tipo. Manda tudo a merda presidente e bora trabalhar.""";;
"13316,@g1,""@xandenunes @ALLISONGUI @netoeilish @g1 cuidado com o corona, véio ğŸ’€""";;
13348,@g1,@OlianePrado @rayIucas @g1 pegar corona ? não brigado;;
"13414,@g1,""@alex_cundera_ @priacostaarq @Igorpoc_ @FbioKaiser @taoquei1 @g1 P isso pago impostos para esse imbecil agilize a renda bísica, mas vc pode ser solidário tbm. Do q adianta? Morador de favela pega ônibus lotado, pega corona, leva p casa adoece toda sua família, vai p o hospital, não tem leito/ respirador, MORREU.""";;
13425,@g1,@g1 Loucos! Deviam abrir mãos de tratamento médico em caso de positivarem pra coronavírus ğŸ˜¡;;
"13439,@g1,""@g1 Nas ultimas 24 horas tivemos redução em números de mortes, seus sangues sugas torcida organizado do corona. Passe a informação clara e precisa ao povo""";;
"13451,@g1,""@_bostonaro_ @g1 Já está provado que caixas de supermercado, atendentes de farmácia, motoboys e operadores de pedágio são imunes ao corona. Deve ser esse povo que estava lá ğŸ¤£ğŸ¤£.""";;
13532,@g1,@g1 Todos os casos do corona do Brasil foram importados da China;;
13540,@g1,@g1 pessoas que deviam pegar coronavírus;;
"13541,@g1,""@RoseBarone2 @g1 Só abra a boca pra dizer q pegou corona indo lá, ta okey?""";;
13545,@g1,@EdileideFerre11 @g1 Cadê vc q não foi lá pra pegar corona também e fazer um favor pra humanidade. E sem direito a hospital público já q vcs são contra evitar a doença.;;
"13557,@g1,""@AquilesAraujo @EdileideFerre11 @g1 Pode ir para a rua, mas por favor vá sem luvas, sem míscara e sem álcool. E deixe o corona trabalhar e fazer direitinho a seleção natural, porque tá foda aturar um monte de idiotas como você militando na Internet.""";;
"13558,@g1,""@Santos31264475 @g1 quando a corona bater nessa galera da carreata eu quero ver esse poder emanar, imbecil""";;
13628,@g1,@g1 Corona esteja com todos eles.;;
"13631,@g1,""@allantercalivre @g1 Jornal da China ";;
jornal Corona ;;
;;
MERDA é  útil ;;
"Isso aí­ é  pior do que vírus chinês""";;
13638,@g1,@EmilyThorne4321 @mezzk1 @jordeval @diasrafas @g1 Idiotas inúteis é vcs que arriscam a própria vida p um presidente que tem medo de ser investigado e não tem coragem de admitir que pegou coronavírus. Sem contar que ainda não explicou sobre seu reembolso de gasolina fora do comum.;;
13649,@g1,@g1 Será que ele vai entrar na batalha contra o coronavírus? Ou vai dar um golpe nele mesmo?;;
13769,@g1,@g1 Kd o corona que não faz uma seleção natural no meio desse povo?;;
"13770,@g1,""@g1 Vai que é sua Corona!!! ";;
;;
"Prato cheio pra você. ğŸ¦  https://t.co/NvCzGfZngG""";;
13771,@g1,@Joo84534068 @g1 E quem disse que eu falei que é culpa do bolsonaro? Mas indiscutivelmente ele esta com uma política ASSASSINA com relação ao corona... ARROMBADO;;
"13778,@g1,""@g1 O interesante é que alguns usam míscara, se nao tem medo do corona para ir protestar entao porque usam? Claro que no direito democrático pode fazer o que quiser porém com responsabilidade. As pessoas fazem uma crise entro de outra o resultado final vai ser mortes inseparáveis""";;
"13881,@g1,""@Rafael71838570 @g1 Não para a rua e vai morrer de corona. Simples assim ğŸ¤·â€â™‚ï¸";;
"Depois vai chorar atrís de leito e respirador no hospital""";;
"13923,@g1,""@JFenix13 @g1 Sabe qual o problema? Ontem meu morreu, um não, dois.";;
