,usuario,texto;;
26634,@SF_Moro,@RodrigoMaia sob a situação declarada pelo coronavírus e a transparência de enxergar o caráter dos políticos Comunas no Brasil;tenha certeza que se vc fizer essa arte; #RecebeMaia vc decretará guerra civil no ğŸ‡§ğŸ‡·! @camaradeputados @DefesaGovBr @SF_Moro @geraldomiotto @gen_heleno
"26658,@SF_Moro,""@patriciapillar @SF_Moro """"Oxe, ta na NOIA?? O que o saudoso @SF_Moro tem haver com corona-chinês-vírus, só sendo ptralha...""";;
"26659,@SF_Moro,""@patriciapillar @SF_Moro """"Oxe, ta na NOIA?? O que o saudoso @SF_Moro tem haver com corona-chinês-vírus, só sendo ptralha...""";;
"26663,@SF_Moro,""@patriciapillar @SF_Moro Logo,logo ele vai aparecer mostrando que";" números de roubos caíram, homicídios caíram, assaltos, etc. Só não dirá que foi por restrições diversas causadas contra o coronavírus.""";
"26670,@SF_Moro,""@SF_Moro OBRIGADO SR. MINISTRO POR NÃO  TER LEMBRADO DAS GUARDAS MUNICIPAIS NESTE ANUNCIADO QUE O SENHOR FEZ. LEMBRANDO QUE AS GUARDAS MUNICIPAIS DESSE NOSSO PaíS TAMBÉM ESTÃO COMBATENDO JUNTAMENTE COM OUTROS óRGÃOS DA SEGURANÃ‡A PÓBLICA O COVID-19 CORONAVÍRUS. ";;
"GRATO !!""";;
26691,@SF_Moro,@patriciapillar @SF_Moro Vc está querendo que ele vá prender o coronavírus???  Você está debochando dele???;;
26725,@SF_Moro,@jairbolsonaro Ja pede auditória rastreia o valor presidente mas da meta de irá para o banco da suiça. Pede para min @SF_Moro montar uma equipe de segurança lava-corona;;
26781,@SF_Moro,@erikakokay @SF_Moro Deve ser o segundo infectado pelo corona que está sob sigilo...;;
26817,@SF_Moro,@erikakokay @SF_Moro Internado com coronavírus...;;
"26899,@SF_Moro,""@patriciapillar @SF_Moro Fechado em quarentena morrendo de medo do coronavírus... omisso, mas não é burro""";;
26921,@SF_Moro,@PatoCorporation @SF_Moro @deltanmd @RHPozzobon Estão desesperadamente procurando uma tese para acusar o Lula pela pandemia de coronavírus;;
26925,@SF_Moro,@erikakokay @SF_Moro Deve tá c Corona que pegou de Bolsonaro;;
"26931,@SF_Moro,""@Ricardo44788581 @patriciapillar @SF_Moro Ricardo estudou o ebola, quando concluiu que era no padrão terra redonda. No pós doc em Harvard, concluiu que o corona é terra plana, após coordenar 23 cientistas de 8 paí­ses. Nenhum chinês, porque o vírus veio da China. Foi convidado a palestrar na OMS, mas ainda não respondeu.""";;
26940,@SF_Moro,@SF_Moro @patriciapillar ... respondendo a sua pergunta!  O nosso herói está trabalhando! Lembrando que 1bi e 600mil recuperados pela lava jato serão repassados ao combate ao coronavírus!!!;;
"26947,@SF_Moro,""O Mandetta mudou o discurso. Que pena! Agora ninguém sabe se o foco dele vai ser combater o corona ou manter o emprego. ";;
;;
"Sou a favor que ele continue, mas deveria brigar pelo que é certo, apesar de... - como o @SF_Moro faz com juiz de garantias e prisão em 2Âª instância.""";;
"26975,@SF_Moro,""@patriciapillar @SF_Moro Cuidado com corona gomes, vai lhe dar mais uns tapas se ele souber que está preocupado com outro homem. Abre os olhos.""";;
27020,@SF_Moro,@SF_Moro E O CORONA MORON??? SEU BABACA FDP!!!;;
27022,@SF_Moro,@patriciapillar @SF_Moro Em relação a resposta em si ... cuidando da justiça... a sra quer na verdade é que ele se pronuncie sob a crise corona? Aprendendo a sair pela tangente com quem?;;
27038,@SF_Moro,@erikakokay @SF_Moro Em casa pra não pegar o coronavírus.;;
"27056,@SF_Moro,""@SF_Moro Uma pergunta sobre as notificações da saúde: Por que só temos notificações de Casos confirmados Positivos e Mortos por coronavírus(COVID-19)?";;
"Não temos casos de pessoas curadas? O estado precisa nós informar casos de pessoas com COVID-19 Curadas na estatísticas e Alta dos hosp""";;
27104,@SF_Moro,@erikakokay @SF_Moro Deve estar com o corona e o cool na mão... e levando porrada da conja.;;
27107,@SF_Moro,@erikakokay @SF_Moro Em Curitiba isolado com corona;;
27118,@SF_Moro,@erikakokay @SF_Moro Pra mandar prender o coronavírus?;;
27135,@SF_Moro,@erikakokay @SF_Moro Com corona em casa? Com as calças molhadas em casa?;;
"27148,@SF_Moro,""Cadê o marreco ?";;
"Depois do coronavírus, quarentena e as loucuras do Bolsonaro o  @SF_Moro esqueceu dos telefones do Adriano, o amigo miliciano do Bozo e do mandante do assassinato (execução ) de Marielle, né ?""";;
"27183,@SF_Moro,""@patriciapillar @SF_Moro Deve estar com uma """"gripezinha"""". O vírus deve tê-lo contaminado com o Corona.""";;
27257,@SF_Moro,@patriciapillar @SF_Moro Gostaria de que ele falasse sobre as medidas que serão tomadas pelo seu ministério quando o Corona invadir as penitenciarias do Pais. Isto é um barril de pólvora prestes a explodir.;;
27342,@SF_Moro,@SF_Moro Se tiver suspeita de coronavírus não vai se afastar ????????;;
27350,@SF_Moro,@patriciapillar @SF_Moro de corona???? ou nos isteitsss???;;
27396,@SF_Moro,@patriciapillar @DilMonteiro @SF_Moro Procurando alguma delação do Palocci que  atribua ao Lula a fabricação do coronavírus no sítio de Atibaia;;
"27399,@SF_Moro,""@patriciapillar @SF_Moro Está omisso, afinal o Corona não se chama Flavio nem Ronaldinho...""";;
27453,@SF_Moro,@SF_Moro Você é um burro. A vacina da gripe não proteje contra o coronavírus.;;
"27702,@SF_Moro,""@SF_Moro Aqui...aglomerar galera pra vacinar de gripe e contrair corona que nao tem vacina.";;
Bela estrategia de exterminio.;;
;;
O que vc tem a dizer sobre a declaraço genocida do seu chefe?;;
"Ou vc so ta preocupado com o bang bang?""";;
27973,@SF_Moro,@MarcioR_Silva @SF_Moro Eu acho q até ele está com corona;;
"28135,@SF_Moro,""E o ministro blogueirinho, tal de Moro, n fala nada sobre o padrinho dele desqualificar as orientações mundiais sobre o Corona? @SF_Moro cagalhão!""";;
28624,@SF_Moro,Bom dia ğŸ‡§ğŸ‡·: sugestão P/ nosso Presidente : solicitar P/ as Mídias um Pró-labore do que deve ser feito no ğŸ‡§ğŸ‡·.: @jairbolsonaro @depheliolopes @DamaresAlves @DaniloGentili @SF_Moro @marcofeliciano  : vamos saber o que a TVs iriam fazer sobre o coronavírus . ğŸ‡§ğŸ‡·ğŸ¤œğŸ½ğŸ¤›ğŸ½âš–ï¸ https://t.co/7cXDkbE7TC;;
28990,@SF_Moro,@SF_Moro Só os traficantes não pararam por conta do corona ...kkkk;;
29278,@SF_Moro,@HansRiverDoRio @bianco_roberto Exatamente. O povo achando que ele ia dá um tiro no pé. Essa paralisação e mais letal que esse corona. @jairbolsonaro  @BolsonaroSP  @CarlosBolsonaro @CarlaZambelli38  @SF_Moro  estamos com vcs.;;
29378,@SF_Moro,@malves250169 @Antonsilv1 @SF_Moro @davialcolumbre como vossa senhoria é sujo não? Vc é maior exemplo que saudável que pega coronavírus pode trabalhar normalmente! Para de ser canalha!;;
30017,@SF_Moro,@advsandoval @AttuchLeonardo @jairbolsonaro @SF_Moro Para um paí­s que tem o Bolsonaro como presidente realmente o coronavírus não é o maior problema.;;
"30158,@SF_Moro,""@SF_Moro E a pandemia da droga mata mais que o Corona. Mas com isso, a mídia e gde parte da população não se importam.  Essa enorme apreensão, certamente poupará a vida de mtos brasileiros. Parabéns!""";;
30706,@SF_Moro,@AugustoPato22 @SF_Moro morre de corona e me conta do inferno se é melhor ficar em casa ou trabalhar ;);
"31010,@SF_Moro,""@Debora_D_Diniz @SF_Moro Acho que o @SF_Moro ta com corona, ele deve ta em quarentena,  pq sumiu ";;
"Hoje um grupo de pessoas no grupo de amigos tem certeza que ele deve ta muito doente.""";;
"31011,@SF_Moro,""@Debora_D_Diniz @SF_Moro Acho que o @SF_Moro ta com corona, ele deve ta em quarentena,  pq sumiu ";;
"Hoje um grupo de pessoas no grupo de amigos tem certeza que ele deve ta muito doente.""";;
31404,@SF_Moro,@SF_Moro quero fazer uma denuncia - ontem recebi por e-mail - uma propaganda de um remedio milagroso cntra o corona - aqui estar a propaganda excelencia !!! https://t.co/1cVkL3bGgD;;
"31500,@SF_Moro,""@SF_Moro Para não Ministro Sérgio Moro, o crime não para em virtude do coronavírus. Prá cima deles Morro ğŸ‘ğŸ™ğŸ¤—ğŸ˜·""";;
"31633,@SF_Moro,""@Draghonss @leosindra @LinaOpressora @SF_Moro @NinaCarmona2 @N_Carvalheira @bibonunes1 @IVANILDEALVESD2 @Ezequiasns @TheNeott @lpbragancabr @oproprioguto @woliveira_real @PATRlOTAS @cidaqueiroz @RenovaMidia @RevistaTerca @rsallesmma @RobsondoBrasil @MmipexRenata @taoquei1 Esse Winston Ling me bloqueou há muito tempo... no mÃ­nimo defendendo o Líder comunista coronavírus chinês. Essa tradução é fake mesmo, já vi outros relatar.""";;
"31718,@SF_Moro,""@CarlaZambelli38 @SF_Moro Kd o laudo com o resultado do exame pra coronavírus do Jair, ein Zabelê ??? Kd o resultado do exame ???""";;
31753,@SF_Moro,@SF_Moro O Estado precisa verificar protocolo de transferencia de casos do Corona do interior p hospitais ref e nas capitais. Prefeitos n investiram na saúde e vão enviar casos p as capitais. Risco de colapso e transmissão. Alerta Ministro.;;
"31786,@SF_Moro,""1,6 bilhão , recuperados na lava jato serão destinado no combate ao coronavírus.";;
"Tu é fera mesmo @SF_Moro https://t.co/OuURGFaHKk""";;
"31788,@SF_Moro,""@SF_Moro @CRosa_Artes Parabens MInistro";" as policias de são paulo, estão tudo andando e trabalhando sem """"EPIs"""" de prevenção ao combate a pandemia do Coronavirus..""";
31804,@SF_Moro,@sikerajr @jornaldarecord   @jairbolsonaro  @SF_Moro governador de Pernambuco. enquanto a população do estado está em casa para a não propagação do coronavírus ğŸ¦  ele tá focado na arrecadação e na instalação das lombadas eletrônicas nos municípios do estado ğŸ¤¦ğŸ»â€â™‚ï¸ğŸ˜¢ https://t.co/p1E5c8cqB4;;
"31841,@SF_Moro,""@SF_Moro Poderia vender essa droga de volta para os traficantes e usar a grana pra combater o coronavírus.";;
"#stonks""";;
31943,@SF_Moro,@o_antagonista @SF_Moro Esse aí­ nem o corona quer ele;;
32041,@SF_Moro,@SF_Moro Pq este corona não pega uns filhos da mãe desta laia.;;
32067,@SF_Moro,Ow @SF_Moro agiliza aí­ a lei de proibição do coronavírus pra ele parar de existir por favor eu tô desesperada;;
"32136,@SF_Moro,""@jairbolsonaro @lhmandetta @SF_Moro Ainda bem que temos o TRT p explicar como devemos nos comportar contra o coronavírus, há esperança, o amor é lindo ! â¤ï¸â¤ï¸â¤ï¸â¤ï¸ğŸ‘‡ğŸ‘‡ https://t.co/SqB4Hgfl8z""";;
"32280,@SF_Moro,""@SF_Moro TALVEZ O MELHOR PLANO PRA ACABAR COM O CORONAVÍRUS,É INSINUAR QUE ELE TEM PROVAS CONTRA A FAMILIA DO BOSOğŸ˜‹""";;
"32433,@SF_Moro,""Corona - Matéria interessante.";;
;;
Vamos ver em SP. ;;
;;
"@lhmandetta @policiafederal @SF_Moro @conexaopolitica @RevistaTerca @OsmarTerra @CarlaZambelli38 @depheliolopes @JornalBSM @RaquelStasiaki https://t.co/ebgEjj6do4""";;
32453,@SF_Moro,@SF_Moro Esse é o combatente do crime. Faça chuva ou faça sol. E com o Corona nos perturbando. Vamos diminuir esse tráfico. ğŸ™ğŸ™ğŸ™ğŸ™ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·ğŸ‡§ğŸ‡·;;
"32580,@SF_Moro,""@RachelSherazade @SF_Moro 1.500.000.000 de reais recuperados graças a Sergio Moro. Dinheiro ROUBADO, ROUBADO dos cofres públicos e será revertido graças a Sergio Moro, para a SaíšDE, COMBATE AO CORONAVÍRUS. DINHEIRO ROUBADO, RECUPERADO E APLICADO NA SAUDE. Sem mais por hoje.""";;
"32630,@SF_Moro,""@SF_Moro Boa Ministro!! As pessoas só falam desse raio de coronavírus e esquecem que drogas, corrupção, falta de segurança e desemprego também matam.""";;
"32737,@SF_Moro,""@SF_Moro @SF_Moro Ministro, por medida de extrema urgência. Os presos da operação lava jato poderiam fazer doações ao combate do coronavírus, em troca de redução de pena. Visto a maioria ter condições financeiras, inclusive muitos são milionários. Alguns artistas estão se mobilizando.""";;
"32738,@SF_Moro,""@SF_Moro @SF_Moro Ministro, por medida de extrema urgência. Os presos da operação lava jato poderiam fazer doações ao combate do coronavírus, em troca de redução de pena. Visto a maioria ter condições financeiras, inclusive muitos são milionários. Alguns artistas estão se mobilizando.""";;
"32793,@SF_Moro,""@SF_Moro @faustoTna Ministro, o senhor não pode interferir nos estados de SP, RJ, Maranhão , etc, onde os governadores estão parando serviços essenciais, fazendo o CAOS? A intenção deles, não é parar o coronavírus, é produzir o caos e depois culpar o PR. Isto que eles estão fazendo, é COVARDIA!""";;
"32818,@SF_Moro,""@SF_Moro Pq bandido não pega corona?";;
"#OsmarTerraTemRazao""";;
"32926,@SF_Moro,""@CarlaZambelli38 @SF_Moro Soltura c a desculpa do coronavírus. Meu Deus, q vergonha disso q chamam justiça brasileira. ğŸ’šğŸ’›ğŸ‡§ğŸ‡·""";;
32945,@SF_Moro,@SF_Moro Ministros os conselhos de classes tem  muito recurso financeiro que pode ser usado no combate do coronavírus;;
33069,@SF_Moro,@BethEstevan @CarlaZambelli38 @SF_Moro esse Doria não deu conta de resolver um problema desse. como resolveria algo tao abrangente como coronavírus?;;
"33126,@SF_Moro,""@CarlaZambelli38 @SF_Moro Agora o Corona existe, né? Cadela necrosada""";;
"33176,@SF_Moro,""acredito que estamos avançados uns 3 meses referente ao inicio  do corona , pois ja foram feito diversos teste e estudos,  nisso  estamos mais próximo da solução e da vacina , pois o Brasil ganha com tempo.@jairbolsonaro @CarlosBolsonaro @SF_Moro ,@lhmandetta""";;
"33424,@SF_Moro,""@AvelarLutero @SF_Moro @jairbolsonaro @GlEliasLima @Louyse_m20 O problema todo é que o Brasil tem deoutsid e senadores que só pensam em se Manter no poder e uma oposição que só atrapalha e só que o pior para voltar roubar no poder, isto fará o pós corona muito mais trágico.""";;
"33446,@SF_Moro,""Parabéns ao @SF_Moro e a lava jato por darem 1,6 bilhões de reais para a saúde afim de combater o coronavírus. Não sei como tem gente que foi contra essa operação.""";;
"33552,@SF_Moro,""@folha_poder ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚fica quieto @jairbolsonaro, como vossa excelência vai colocar a culpa no coronavírus no final do ano, quando o PIB brasileiro for menor que o embasamento técnico, senso de justiça e imparcialidade dos julgamentos do @SF_Moro na lava a jato ? https://t.co/3ZAXFjILZX""";;
33741,@SF_Moro,@SF_Moro Sou caminhoneiro estou com corona viruz so falta o resultado 2 exame estou 3200 km de minha estava no upa me liberaram diz que hospital de natal esta cheio so para causos gravissimo pesso por ajuda to aqui largado pelas autoridades de saude dentro do caminhão;;
"34129,@SF_Moro,""@SF_Moro Fascista #capangademiliciano Moro vai sair do Corona preso! O corona vai limpar o Brasil de fascistas, juizecos ladroes como Moro. Anota ai, provinciano ignorante!""";;
"34200,@SF_Moro,""@SF_Moro Corrupção mesmo é o presidente autorizar 4 meses sem salário para a classe que mais sofre com as injustiças. Porque não prende Bolsonaro? Afinal ele é o portador 1 do coronavírus. Se o senhor fizer isso, estará apoiado por seu povo. Deus o abençoe e ilumine as ideias. LPA""";;
"34261,@SF_Moro,""@jairbolsonaro @MInfraestrutura @tarcisiogdf Em impressionante vcs não perceberem e fiscalizarem o básico , o aumento abusivo que os donos de supermercados e lojas lançaram , o povo precisa do senhor presidente @jairbolsonaro ministro @SF_Moro em Governador Valadares -mg não tem exame corona falta kit""";;
"34312,@SF_Moro,""@SF_Moro Fecha a fronteira espacial com os EUA, o celeiro do Corona. Tem coragem ?";;
"Mostra que é um ser humano e não um moleque de recados do pior presidente que o Brasil já teve !""";;
34533,@SF_Moro,TERRIVELMENTE DECEPCIONANTE A ATITUDE DOS OPOSITORES AO GOVERNO BOLSONARO E DOS ESQUERDOPATAS QUE FAZEM DO CORONAVÍRUS UM ALIADO COM O INTUITO DE DERRUBAREM O GOVERNO!!!  @jairbolsonaro  @BolsonaroSP @CarlaZambelli38 @lhmandetta @SF_Moro @augustosnunes @gen_heleno @Biakicis;;
"34578,@SF_Moro,""@Silvianagata @farias_leonidas @lhmandetta @SF_Moro @tarcisiogdf @EmbaixadaChina @EmbaixadaEUA @GenSantosCruz @geraldomiotto @RodrigoMaia @ONUBrasil @OPASOMSBrasil Alguém tem q avisar pra eles q o ser humano consegue sobreviver em jejum, no máximo, por 60 dias. Mas com o corona, pra ajudar a matar, esse prazo deve ser abreviado.""";;
"34653,@SF_Moro,""@Rpgoldman @SF_Moro @jairbolsonaro @GlEliasLima @Louyse_m20 Realmente mas o pós corona, pelo aumento de preços a população mais humilde também sofrera bastante""";;
"34667,@SF_Moro,""Não existe mais """"desacato a autoridade""""? Constantemente, a GLOBO menciona como matéria, exemplo: mais um ministro do Bolsonaro contraiu coronavírus! O correto não seria: COMITIVA DO PRESIDENTE? @jairbolsonaro @SF_Moro""";;
"34781,@SF_Moro,""Saúde garantida deve estar a do #cadeoqueiroz , operador de falcatruas de @jairbolsonaro  que @SF_Moro não ousa incomodar. O sujeito tá em isolamento desde que foram descobertas as rachadinhas do miliciano @FlavioBolsonaro ";;
"Nem o Coronavirus deve poder com esse Queiroz""";;
"34947,@SF_Moro,""@SF_Moro O crime não para todos os dias Jair Bolsonaro comete um crime e ninguém faz nada, onde estão as provas das fraudes eleitorais? Quando ele vai mostrar os exames do teste do coronavírus? Ele pode ter infectado centenas de pessoas no dia 15, e o Sr comete crime de prevaricação.""";;
"34951,@SF_Moro,""@CarlosBolsonaro Seu pai tá sendo o maior disseminador de desserviço quando o assunto é""""coronavírus"""". Parabéns aos Ministros @lhmandetta , @SF_Moro e #PauloGuedes ! Somente """"eles"""" estão representando algo positivo do Governo Federal nesse período! Só!""";;
